id;type;title;start;end
4169503654;EXAM;Exercício Avaliativo em Sala 05;2025-06-16 20:15:00;2025-06-16 21:30:00
4169966189;EXAM;Prova 2;2024-12-11 14:15:00;2024-12-11 15:45:00
4174290211;EXAM;Exercicio Avaliativo em Sala 02;2025-09-11 00:10:00;2025-09-11 01:30:00
4176536215;ASSIGNMENT;Lista Parsons 0 - Familiarização - C UEG-Goianesia;2026-01-21 04:00:00;2026-07-31 10:00:00
4176798609;ASSIGNMENT;Lista 9;2026-03-03 16:00:00;2026-03-16 02:55:00
4177344614;EXAM;TP Substutivo;2025-04-19 05:00:00;2025-04-21 03:00:00
4182784095;ASSIGNMENT;L7;2025-06-16 03:00:00;2025-06-19 02:00:00
4184345982;ASSIGNMENT;Lab 0 - Primeiros passos com o Python;2025-02-24 04:00:00;2025-02-25 04:00:00
4184842101;EXAM;Exercicio Avaliativo em Sala 03;2025-09-24 14:00:00;2025-09-24 16:00:00
4185899593;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2025-05-22 18:00:00;2025-06-30 03:55:00
4187714858;EXAM;Exercicio Avaliativo em Sala 02;2026-04-09 12:25:00;2026-04-09 13:55:00
4189541226;ASSIGNMENT;02 - Desenvolvendo Condicionais;2026-04-27 04:00:00;2026-07-30 04:00:00
4190135768;EXAM;TP 6: Estrutura de Repetição por Contagem (for);2025-07-10 20:00:00;2025-07-10 21:30:00
4195343879;ASSIGNMENT;Lista 2 - Exercícios em Sala;2024-09-16 14:15:00;2024-09-25 14:00:00
4200566317;ASSIGNMENT;Lista Condicional;2026-03-23 13:15:00;2026-03-26 03:55:00
4201139881;ASSIGNMENT;Lista Parsons 1 - Estrutura sequencial - Go;2026-01-20 03:00:00;2026-02-18 03:00:00
4202037426;ASSIGNMENT;Lab 1 - Variáveis e Estrutura Sequencial - EXTRA;2025-03-20 21:00:00;2025-04-03 17:00:00
4202748937;EXAM;4 Bimestre;2025-11-26 03:00:00;2025-11-26 21:05:00
4205899828;EXAM;TP 3: Estrutura Condicional Encadeada;2024-10-09 18:05:00;2024-10-09 19:05:00
4208730374;ASSIGNMENT;Lab 0 - Primeiros passos com o Python - 2026-1;2026-03-17 08:00:00;2026-03-24 19:55:00
4209646913;EXAM;Exercício Avaliativo em Sala 05;2026-06-03 04:00:00;2026-06-03 04:00:00
4218057020;ASSIGNMENT;Lista Parsons 2 - Estruturas condicionais - Java;2026-05-05 22:00:00;2026-05-06 02:00:00
4223182003;EXAM;Prova Final;2025-12-17 18:05:00;2025-12-17 19:35:00
4226601324;EXAM;TP 1: Variáveis e Estrutura Sequencial;2025-09-08 22:10:00;2025-09-08 23:32:00
4231186424;EXAM;Exercicio Avaliativo em Sala 03;2025-09-11 04:00:00;2025-12-17 04:00:00
4231308493;ASSIGNMENT;L02 - Conteinêres e classes;2025-11-04 23:00:00;2026-01-02 03:55:00
4233856885;EXAM;TP 3: Estrutura Condicional Encadeada;2026-04-27 20:00:00;2026-04-27 21:55:00
4237845416;ASSIGNMENT;Segunda Lista de Exercícios 2024-2;2024-10-22 04:00:00;2024-11-23 03:55:00
4238172504;ASSIGNMENT;Estrutura Repetição - por contagem;2026-04-22 04:00:00;2026-05-31 04:00:00
4239615082;ASSIGNMENT;Extras 01 - Modularização: Funções;2025-08-27 22:00:00;2025-09-03 03:55:00
4241607785;ASSIGNMENT;Lab 2 - Estrutura Condicional Simples e Composta;2025-04-08 20:00:00;2025-04-22 19:55:00
4243960027;ASSIGNMENT;Extras 6 - Repetição por Contagem (for);2024-11-26 04:00:00;2024-12-05 11:00:00
4249284048;EXAM;TP Substitutivo;2024-12-10 12:00:00;2024-12-10 13:40:00
4255195025;ASSIGNMENT;Extras 6 - Repetição por Contagem (for);2025-11-25 04:00:00;2025-12-09 04:00:00
4257562735;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2025-09-18 00:00:00;2025-09-30 00:10:00
4260130075;ASSIGNMENT;Lab 5;2025-08-20 03:00:00;2025-11-30 03:00:00
4260633773;EXAM;Exercicio Avaliativo em Sala 01;2025-05-21 04:00:00;2025-05-31 04:00:00
4269873056;EXAM;Exercicio Avaliativo em Sala 01;2025-08-26 22:00:00;2025-08-26 23:00:00
4270670054;ASSIGNMENT;Lab 0 - Primeiros passos com o Python;2024-08-20 04:00:00;2024-10-31 04:00:00
4275122544;EXAM;Exercicio Avaliativo em Sala 03;2025-09-25 22:00:00;2025-09-25 23:00:00
4277900399;ASSIGNMENT;Lista Parsons 1 - Estrutura sequencial - C;2026-01-19 04:00:00;2026-02-17 04:00:00
4281435073;ASSIGNMENT;Lab 1.2;2026-03-18 03:00:00;2026-04-30 03:00:00
4282033574;EXAM;Exercicio Avaliativo em Sala 02;2025-09-10 18:00:00;2025-09-15 18:00:00
4282353833;ASSIGNMENT;Lista 2 - Exercícios em Sala;2025-05-15 18:00:00;2025-05-23 03:55:00
4283491552;ASSIGNMENT;L2 -;2025-05-22 03:00:00;2025-12-01 03:00:00
4289503686;ASSIGNMENT;Prática 16 - Matrizes;2024-11-16 04:00:00;2024-12-30 04:00:00
4291972721;ASSIGNMENT;Lista Parsons 4 - Vetores e strings - Java;2026-04-17 04:00:00;2026-04-24 04:00:00
